event_id,time_epoch,magnitude,place,latitude,longitude,depth_km,updated_epoch,alert,status,timestamp,is_mainshock,aftershock_of_event_id,dt_days,dr_km
ci37366629,828925818420,3.3,"46km WSW of Vandenberg Air Force Base, CA",34.5835,-120.977,10.01,1459628527222,,reviewed,1996-04-08 01:10:18.420000+00:00,False,,,
ci3261157,828976849440,3.03,"30km N of Yucca Valley, California",34.378,-116.461,-0.394,1455339423429,,reviewed,1996-04-08 15:20:49.440000+00:00,False,,,
ci3261193,828995790070,2.84,"29km N of Yucca Valley, California",34.378,-116.459,0.096,1455321184262,,reviewed,1996-04-08 20:36:30.070000+00:00,False,,,
ci3261222,829007201350,3.9,"29km N of Yucca Valley, California",34.377,-116.46,-0.124,1455220649714,,reviewed,1996-04-08 23:46:41.350000+00:00,False,,,
ci3261232,829012238840,2.5,"30km N of Yucca Valley, California",34.381,-116.463,0.146,1455265869074,,reviewed,1996-04-09 01:10:38.840000+00:00,False,,,
ci3261276,829037989950,2.57,"3km NNW of Beaumont, California",33.958,-116.986,12.373,1455339433593,,reviewed,1996-04-09 08:19:49.950000+00:00,False,,,
ci3261402,829134458230,2.51,"25km NW of Grapevine, California",35.102,-119.123,12.082,1455348472412,,reviewed,1996-04-10 11:07:38.230000+00:00,False,,,
ci3261541,829272395510,2.63,"3km NE of Yucaipa, California",34.05,-117.022,12.513,1455248583096,,reviewed,1996-04-12 01:26:35.510000+00:00,False,,,
ci3261567,829312367800,2.8,"16km N of Indio, California",33.865,-116.211,7.901,1455330303108,,reviewed,1996-04-12 12:32:47.800000+00:00,False,,,
ci3261593,829347698440,3.07,"38km NE of Trona, California",35.961,-117.029,5.241,1455230503051,,reviewed,1996-04-12 22:21:38.440000+00:00,False,,,
ci3261795,829544410310,2.63,"1km NE of Loma Linda, California",34.052,-117.255,13.843,1455239573298,,reviewed,1996-04-15 05:00:10.310000+00:00,False,,,
ci3261930,829631252950,3.13,"39km WSW of Ludlow, California",34.622,-116.564,7.19,1455303079358,,reviewed,1996-04-16 05:07:32.950000+00:00,False,,,
ci3261934,829634507390,2.5,"11km NE of Barstow, California",34.976,-116.947,4.231,1455274917886,,reviewed,1996-04-16 06:01:47.390000+00:00,False,,,
ci3261942,829641340940,2.63,"8km SW of Holtville, California",32.764,-115.442,16.017,1455248613312,,reviewed,1996-04-16 07:55:40.940000+00:00,False,,,
ci3261959,829665514700,2.58,"8km SW of Holtville, California",32.767,-115.442,15.969,1455321215151,,reviewed,1996-04-16 14:38:34.700000+00:00,False,,,
ci3262041,829737041630,2.51,"4km ENE of Calimesa, California",33.996,-117.011,9.903,1455312171770,,reviewed,1996-04-17 10:30:41.630000+00:00,False,,,
nc1224359,829903505730,3.01,"8 km NW of Kettleman City, California",36.0676667,-120.0206667,6.163,1482592599113,,reviewed,1996-04-19 08:45:05.730000+00:00,False,,,
nc30104092,829913238960,2.55,"13 km SW of Corcoran, California",35.9995,-119.6506667,20.939,1482592654561,,reviewed,1996-04-19 11:27:18.960000+00:00,False,,,
ci3262277,829941484510,3.1,"13km SSE of Big Bear Lake, California",34.135,-116.854,9.424,1455274927032,,reviewed,1996-04-19 19:18:04.510000+00:00,False,,,
ci3262281,829943539980,3.22,"23km ENE of Thermal, California",33.733,-115.919,7.299,1455230546165,,reviewed,1996-04-19 19:52:19.980000+00:00,False,,,
nc1224384,829981701010,3.34,"8 km S of La Vina, California",36.8051667,-120.1243333,2.019,1482592884317,,reviewed,1996-04-20 06:28:21.010000+00:00,False,,,
ci3262665,830268975340,2.73,"16km N of Ridgecrest, California",35.766,-117.65,8.323,1455257307298,,reviewed,1996-04-23 14:16:15.340000+00:00,False,,,
nc30104691,830480186950,2.71,"24 km ENE of San Ardo, California",36.0798333,-120.6381667,1.911,1482595196330,,reviewed,1996-04-26 00:56:26.950000+00:00,False,,,
ci3262968,830546092910,3.31,"23km ENE of Thermal, California",33.736,-115.922,7.149,1455239613229,,reviewed,1996-04-26 19:14:52.910000+00:00,False,,,
ci3263033,830610298670,2.55,"3km SSW of Culver City, California",33.999,-118.404,8.174,1455339513184,,reviewed,1996-04-27 13:04:58.670000+00:00,False,,,
nc30104826,830670261030,2.6,"5 km NNE of Avenal, California",36.0495,-120.117,3.586,1482595730640,,reviewed,1996-04-28 05:44:21.030000+00:00,False,,,
ci3263131,830707161480,2.76,"23km ENE of Thermal, California",33.736,-115.92,7.549,1455284135114,,reviewed,1996-04-28 15:59:21.480000+00:00,False,,,
ci3263135,830710291180,2.61,"19km N of Ridgecrest, California",35.789,-117.669,5.792,1455312230439,,reviewed,1996-04-28 16:51:31.180000+00:00,False,,,
ci3263158,830741922270,2.63,"14km NNE of Ridgecrest, California",35.744,-117.627,6.052,1455312232982,,reviewed,1996-04-29 01:38:42.270000+00:00,False,,,
ci3263234,830804480960,2.79,"9km S of Poway, California",32.886,-117.047,-0.527,1455312236670,,reviewed,1996-04-29 19:01:20.960000+00:00,False,,,
ci3263272,830830073130,2.85,"8km SSE of San Clemente Is. (SE tip), California",32.753,-118.306,5.759,1455339526677,,reviewed,1996-04-30 02:07:53.130000+00:00,False,,,
ci3263467,830980196430,4.09,"10km NNE of Simi Valley, California",34.354,-118.703,13.796,1455348610631,,reviewed,1996-05-01 19:49:56.430000+00:00,False,,,
ci7029445,831058714570,2.79,"3km SW of San Fernando, California",34.259,-118.462,9.768,1455248680648,,reviewed,1996-05-02 17:38:34.570000+00:00,False,,,
ci3263702,831224075060,2.53,"13km NNE of Ridgecrest, California",35.734,-117.639,4.992,1455330409613,,reviewed,1996-05-04 15:34:35.060000+00:00,False,,,
ci3263793,831346707190,2.52,"8km NE of Coso Junction, California",36.085,-117.876,1.14,1455248691016,,reviewed,1996-05-06 01:38:27.190000+00:00,False,,,
ci3263977,831446987250,2.56,"8km NE of Coso Junction, California",36.086,-117.876,1.03,1455284185222,,reviewed,1996-05-07 05:29:47.250000+00:00,False,,,
ci3264006,831512783780,2.83,"8km NE of Mexicali, B.C., MX",32.711,-115.412,6.002,1455348638387,,reviewed,1996-05-07 23:46:23.780000+00:00,False,,,
ci3264043,831536843420,2.75,"32km N of Yucca Valley, California",34.396,-116.466,-0.534,1455230615742,,reviewed,1996-05-08 06:27:23.420000+00:00,False,,,
ci3264114,831536862280,2.87,"31km N of Yucca Valley, California",34.395,-116.466,-0.584,1455230617210,,reviewed,1996-05-08 06:27:42.280000+00:00,False,,,
ci3264207,831652771700,2.76,"14km ENE of Barstow, California",34.945,-116.882,-0.404,1455265998613,,reviewed,1996-05-09 14:39:31.700000+00:00,False,,,
ci3264216,831667559670,2.73,"16km SSW of Kelso, California",34.881,-115.73,0.0,1455266000196,,reviewed,1996-05-09 18:45:59.670000+00:00,False,,,
ci3264230,831669056090,2.98,"23km NNW of Borrego Springs, California",33.455,-116.423,5.424,1455220824436,,reviewed,1996-05-09 19:10:56.090000+00:00,False,,,
ci3264497,831922161720,2.99,"20km ENE of Barstow, California",34.968,-116.817,-1.054,1455275009769,,reviewed,1996-05-12 17:29:21.720000+00:00,False,,,
ci3264709,831958428180,3.41,"13km NNE of Ridgecrest, California",35.735,-117.627,4.807,1455312303095,,reviewed,1996-05-13 03:33:48.180000+00:00,False,,,
ci3264568,831995257410,2.53,"13km S of Joshua Tree, California",34.021,-116.316,2.754,1455248727496,,reviewed,1996-05-13 13:47:37.410000+00:00,False,,,
ci3264670,832070875860,2.59,"14km SSE of Las Flores, California",33.919,-118.601,9.771,1455330454524,,reviewed,1996-05-14 10:47:55.860000+00:00,False,,,
ci3264814,832198584280,2.87,"2km WSW of San Fernando, California",34.273,-118.463,7.856,1455330459985,,reviewed,1996-05-15 22:16:24.280000+00:00,False,,,
nc30106425,832276607270,2.87,"9 km N of Avenal, California",36.0858333,-120.1408333,6.426,1482600993030,,reviewed,1996-05-16 19:56:47.270000+00:00,False,,,
ci3264964,832359575580,2.81,"26km E of Little Lake, California",35.937,-117.617,3.614,1455266046332,,reviewed,1996-05-17 18:59:35.580000+00:00,False,,,
ci3265143,832583078150,2.58,"7km WSW of Holtville, California",32.795,-115.457,15.479,1455330479387,,reviewed,1996-05-20 09:04:38.150000+00:00,False,,,
ci3265173,832612368680,3.4,"17km NE of Borrego Springs, California",33.346,-116.222,10.654,1455339599145,,reviewed,1996-05-20 17:12:48.680000+00:00,False,,,
ci3265384,832736839840,2.6,"12km WNW of Calipatria, California",33.15,-115.645,5.049,1455321371487,,reviewed,1996-05-22 03:47:19.840000+00:00,False,,,
ci3265388,832736920160,2.5,"13km WNW of Calipatria, California",33.153,-115.645,4.959,1455348694821,,reviewed,1996-05-22 03:48:40.160000+00:00,False,,,
ci3265390,832736942900,2.7,"13km WNW of Calipatria, California",33.154,-115.651,4.809,1455339601579,,reviewed,1996-05-22 03:49:02.900000+00:00,False,,,
ci3265392,832736988260,3.15,"12km WNW of Calipatria, California",33.151,-115.642,4.199,1455257414787,,reviewed,1996-05-22 03:49:48.260000+00:00,False,,,
ci3265309,832738977070,3.38,"12km WNW of Calipatria, California",33.149,-115.645,4.329,1455248760930,,reviewed,1996-05-22 04:22:57.070000+00:00,False,,,
ci3265371,832739029090,2.7,"9km N of Westmorland, California",33.117,-115.635,5.999,1455293695630,,reviewed,1996-05-22 04:23:49.090000+00:00,False,,,
ci3265375,832739072480,2.55,"12km WNW of Calipatria, California",33.152,-115.637,3.909,1455275037670,,reviewed,1996-05-22 04:24:32.480000+00:00,False,,,
ci3265310,832739197510,2.85,"12km WNW of Calipatria, California",33.149,-115.637,4.329,1455248762271,,reviewed,1996-05-22 04:26:37.510000+00:00,False,,,
ci3265311,832739531320,2.72,"12km WNW of Calipatria, California",33.154,-115.642,10.299,1455230668458,,reviewed,1996-05-22 04:32:11.320000+00:00,False,,,
ci3265312,832740187950,2.51,"12km NNW of Westmorland, California",33.143,-115.647,5.089,1455284248713,,reviewed,1996-05-22 04:43:07.950000+00:00,False,,,
ci3265313,832740585360,2.6,"12km NNW of Westmorland, California",33.143,-115.653,5.039,1455284250095,,reviewed,1996-05-22 04:49:45.360000+00:00,False,,,
ci3265331,832744452310,3.49,"12km N of Westmorland, California",33.145,-115.644,10.929,1455239708736,,reviewed,1996-05-22 05:54:12.310000+00:00,False,,,
ci3265445,832865196100,3.49,"4km WNW of East Los Angeles, California",34.044,-118.207,11.291,1455357831927,,reviewed,1996-05-23 15:26:36.100000+00:00,False,,,
ci3265698,832989413910,2.56,"10km SW of Valencia, California",34.392,-118.652,15.917,1455293709773,,reviewed,1996-05-25 01:56:53.910000+00:00,False,,,
ci3266028,833332122340,2.99,"41km NNW of Fort Irwin, California",35.592,-116.89,5.235,1455293728882,,reviewed,1996-05-29 01:08:42.340000+00:00,False,,,
ci3266059,833367672510,2.75,"8km WSW of Niland, California",33.211,-115.601,4.938,1455293732645,,reviewed,1996-05-29 11:01:12.510000+00:00,False,,,
ci3266145,833447028810,2.65,"15km NNE of Ridgecrest, California",35.75,-117.628,4.257,1455284276694,,reviewed,1996-05-30 09:03:48.810000+00:00,False,,,
ci3266380,833702516710,2.99,"14km NNE of Ridgecrest, California",35.739,-117.623,4.537,1455321420545,,reviewed,1996-06-02 08:01:56.710000+00:00,False,,,
ci3266383,833703619920,2.87,"13km NNE of Ridgecrest, California",35.735,-117.627,4.557,1455357859451,,reviewed,1996-06-02 08:20:19.920000+00:00,False,,,
ci3266564,833867566620,2.83,"24km S of Bodfish, California",35.374,-118.522,0.317,1455230720197,,reviewed,1996-06-04 05:52:46.620000+00:00,False,,,
ci3266653,833954851440,2.57,"4km ENE of Yucca Valley, California",34.122,-116.391,1.782,1455257466626,,reviewed,1996-06-05 06:07:31.440000+00:00,False,,,
nc30108500,834069016450,2.7,"39 km WSW of Casmalia, California",34.7675,-120.9595,6.473,1482606031726,,reviewed,1996-06-06 13:50:16.450000+00:00,False,,,
ci3266813,834075137800,2.64,"9km N of Big Bear City, California",34.34,-116.847,-1.822,1455357876603,,reviewed,1996-06-06 15:32:17.800000+00:00,False,,,
ci3266854,834096545650,3.16,"15km NNE of Barstow, California",35.019,-116.958,2.274,1455357879220,,reviewed,1996-06-06 21:29:05.650000+00:00,False,,,
ci3266945,834182240080,2.8,"33km S of Malibu, California",33.709,-118.784,5.761,1455257476888,,reviewed,1996-06-07 21:17:20.080000+00:00,False,,,
ci3266950,834186678330,2.89,"27km N of Yucca Valley, California",34.355,-116.456,-0.594,1455348750899,,reviewed,1996-06-07 22:31:18.330000+00:00,False,,,
ci3266967,834200814260,2.68,"27km N of Yucca Valley, California",34.354,-116.46,-0.504,1455293777482,,reviewed,1996-06-08 02:26:54.260000+00:00,False,,,
ci3267376,834603311770,3.24,"4km SSE of Lytle Creek, California",34.23,-117.477,7.306,1455230764061,,reviewed,1996-06-12 18:15:11.770000+00:00,False,,,
ci3267445,834661844700,2.61,"21km NNW of Tehachapi, California",35.298,-118.566,0.569,1455321457213,,reviewed,1996-06-13 10:30:44.700000+00:00,False,,,
ci3267464,834682741830,2.52,"22km ESE of Anza, California",33.474,-116.456,-0.167,1455275119647,,reviewed,1996-06-13 16:19:01.830000+00:00,False,,,
ci3267617,834699240150,2.53,"7km WSW of Holtville, California",32.796,-115.453,10.01,1455284348197,,reviewed,1996-06-13 20:54:00.150000+00:00,False,,,
ci3268247,835323418530,3.17,"10km NW of Calipatria, California",33.18,-115.597,3.759,1455221006880,,reviewed,1996-06-21 02:16:58.530000+00:00,False,,,
ci3268248,835323973830,2.5,"10km NW of Calipatria, California",33.18,-115.601,4.629,1455303359764,,reviewed,1996-06-21 02:26:13.830000+00:00,False,,,
ci3268356,835417316990,2.83,"48km SSW of Dana Point, California",33.076,-117.91,5.682,1455221016433,,reviewed,1996-06-22 04:21:56.990000+00:00,False,,,
nc30110824,835566549780,2.96,"4 km NNE of Avenal, California",36.0398333,-120.114,3.531,1482613522810,,reviewed,1996-06-23 21:49:09.780000+00:00,False,,,
nc30110848,835590561230,2.88,"4 km NNE of Avenal, California",36.041,-120.1145,3.111,1482613600470,,reviewed,1996-06-24 04:29:21.230000+00:00,False,,,
ci3268570,835621811000,2.55,"13km NNE of Simi Valley, California",34.367,-118.665,12.467,1455348832396,,reviewed,1996-06-24 13:10:11+00:00,False,,,
ci3269022,835939091050,2.93,"2km N of Loma Linda, California",34.065,-117.261,10.973,1455248915556,,reviewed,1996-06-28 05:18:11.050000+00:00,False,,,
ci3269221,836104560400,2.56,"45km SW of Stovepipe Wells, California",36.29,-117.462,4.79,1455275195913,,reviewed,1996-06-30 03:16:00.400000+00:00,False,,,
ci3269588,836468219280,3.46,"16km S of Joshua Tree, California",33.995,-116.298,4.658,1455248924599,,reviewed,1996-07-04 08:16:59.280000+00:00,False,,,
nc1225923,836633103400,2.61,"5 km SW of Coalinga, California",36.1028333,-120.3948333,-0.541,1482617915459,,reviewed,1996-07-06 06:05:03.400000+00:00,False,,,
ci3269800,836764484450,2.5,"18km N of Ridgecrest, California",35.786,-117.651,6.893,1455275213944,,reviewed,1996-07-07 18:34:44.450000+00:00,False,,,
nc1225941,836849376220,2.94,"10 km W of Coalinga, California",36.129,-120.4741667,8.589,1482618387182,,reviewed,1996-07-08 18:09:36.220000+00:00,False,,,
ci3269928,836863488970,3.19,"3km SW of Johannesburg, California",35.354,-117.66,-1.051,1455284433137,,reviewed,1996-07-08 22:04:48.970000+00:00,False,,,
ci3270207,837042590730,2.73,"12km NE of Barstow, California",34.989,-116.948,1.357,1455239890059,,reviewed,1996-07-10 23:49:50.730000+00:00,False,,,
ci3270651,837471189290,2.63,"22km N of Barstow, California",35.099,-117.005,3.436,1455321578659,,reviewed,1996-07-15 22:53:09.290000+00:00,False,,,
ci3270707,837519558640,3.07,"22km N of Barstow, CA",35.0981667,-117.009,5.056,1459620622975,,reviewed,1996-07-16 12:19:18.640000+00:00,False,,,
ci3270734,837540480310,2.58,"2km WNW of Lake View Terrace, CA",34.28,-118.377,7.576,1459586178454,,reviewed,1996-07-16 18:08:00.310000+00:00,False,,,
ci3270780,837582064500,2.59,"41km N of Kernville, California",36.125,-118.426,2.29,1455221091367,,reviewed,1996-07-17 05:41:04.500000+00:00,False,,,
ci3270844,837626627750,2.53,"40km N of Kernville, California",36.113,-118.422,1.323,1455257598186,,reviewed,1996-07-17 18:03:47.750000+00:00,False,,,
ci3271057,837796305300,2.99,"44km SSW of Stovepipe Wells, California",36.262,-117.385,0.0,1455266275944,,reviewed,1996-07-19 17:11:45.300000+00:00,False,,,
ci3271074,837803261410,3.94,"12km NNE of Ridgecrest, California",35.724,-117.636,0.0,1455303485443,,reviewed,1996-07-19 19:07:41.410000+00:00,False,,,
ci3271205,837953598980,3.34,"9km NNW of Cabazon, California",33.996,-116.814,11.269,1455330705489,,reviewed,1996-07-21 12:53:18.980000+00:00,False,,,
ci3271209,837963537800,3.04,"33km W of Tecopa, California",35.82,-116.587,5.227,1455293964621,,reviewed,1996-07-21 15:38:57.800000+00:00,False,,,
ci3271279,838057507880,2.75,"16km ENE of Boulder City, Nevada",36.023,-114.658,0.0,1455339815166,,reviewed,1996-07-22 17:45:07.880000+00:00,False,,,
nc30114132,838123587170,2.5,"12 km E of Cantua Creek, California",36.4845,-120.1736667,18.5,1482621722030,,reviewed,1996-07-23 12:06:27.170000+00:00,False,,,
ci3271353,838130514660,3.37,"13km NNE of Barstow, California",35.0,-116.949,4.984,1455239912827,,reviewed,1996-07-23 14:01:54.660000+00:00,False,,,
ci3271377,838130523120,3.31,"13km NNE of Barstow, California",35.001,-116.949,4.984,1455248989174,,reviewed,1996-07-23 14:02:03.120000+00:00,False,,,
ci3271436,838193267670,2.85,"11km NNE of Thousand Palms, California",33.914,-116.342,4.555,1455230911901,,reviewed,1996-07-24 07:27:47.670000+00:00,False,,,
ci3271440,838195392310,2.89,"12km NE of Little Lake, California",36.014,-117.814,0.323,1455221124678,,reviewed,1996-07-24 08:03:12.310000+00:00,False,,,
ci3271447,838203857530,2.76,"10km NE of Ridgecrest, CA",35.686,-117.6045,5.196,1459574745634,,reviewed,1996-07-24 10:24:17.530000+00:00,False,,,
ci3271597,838317035570,2.52,"5km N of Yucca Valley, California",34.156,-116.434,4.372,1455312501074,,reviewed,1996-07-25 17:50:35.570000+00:00,False,,,
usp0007mmk,838385557660,3.5,"48 km ESE of Beatty, Nevada",36.725,-116.269,5.0,1455303509716,,reviewed,1996-07-26 12:52:37.660000+00:00,False,,,
ci3271761,838441758890,2.54,"8km WNW of Little Lake, California",35.96,-117.987,1.756,1455339831167,,reviewed,1996-07-27 04:29:18.890000+00:00,False,,,
ci3271764,838444926070,2.68,"7km WNW of Little Lake, California",35.957,-117.985,1.966,1455266297135,,reviewed,1996-07-27 05:22:06.070000+00:00,False,,,
ci3271790,838474535400,3.19,"14km NW of Wasco, CA",35.6935,-119.4326667,5.01,1459586180372,,reviewed,1996-07-27 13:35:35.400000+00:00,False,,,
ci3271825,838533759520,2.5,"9km SW of Niland, California",33.189,-115.597,3.487,1455348954361,,reviewed,1996-07-28 06:02:39.520000+00:00,False,,,
ci3271997,838533763250,2.75,"7km SW of Chino Hills, California",33.953,-117.818,10.228,1455348955846,,reviewed,1996-07-28 06:02:43.250000+00:00,False,,,
ci3271840,838547173590,3.36,"16km SSE of Joshua Tree, CA",33.9893333,-116.2761667,4.523,1459620630456,,reviewed,1996-07-28 09:46:13.590000+00:00,False,,,
nc1226303,838829528910,2.61,"10 km NW of Coalinga, California",36.2063333,-120.439,8.167,1482624540844,,reviewed,1996-07-31 16:12:08.910000+00:00,False,,,
ci3272212,838856628280,2.53,"9km SW of Niland, California",33.185,-115.595,3.947,1455312532236,,reviewed,1996-07-31 23:43:48.280000+00:00,False,,,
nc474453,839202739490,2.71,"18 km NNW of Coalinga, California",36.2835,-120.4591667,9.539,1482625527740,,reviewed,1996-08-04 23:52:19.490000+00:00,False,,,
ci3272569,839229986720,2.83,"12km N of Indio, California",33.83,-116.199,7.841,1455339870920,,reviewed,1996-08-05 07:26:26.720000+00:00,False,,,
ci3272580,839239254460,2.99,"16km N of Castaic, California",34.627,-118.643,5.611,1455275328680,,reviewed,1996-08-05 10:00:54.460000+00:00,False,,,
ci3272581,839239393130,2.72,"15km N of Castaic, California",34.626,-118.641,4.151,1455266326075,,reviewed,1996-08-05 10:03:13.130000+00:00,False,,,
ci3272788,839332331510,3.26,"18km N of Cabazon, California",34.079,-116.782,11.383,1455330763598,,reviewed,1996-08-06 11:52:11.510000+00:00,False,,,
ci3272872,839420510390,2.75,"14km NNE of Ridgecrest, California",35.743,-117.626,4.517,1455321665146,,reviewed,1996-08-07 12:21:50.390000+00:00,False,,,
